reservation_id,date,service,table_num,party_size,server_id,res_type,hour
9474,2022-01-28,Lunch,8,2,E009,Reservation,11
9475,2022-01-28,Lunch,14,2,E007,Reservation,14
9476,2022-01-28,Lunch,16,2,E011,Walk-in,14
9477,2022-01-28,Dinner,5,2,E007,Walk-in,18
9478,2022-01-28,Dinner,7,4,E005,Walk-in,20
9479,2022-01-28,Dinner,6,2,E011,Reservation,18
9480,2022-01-28,Dinner,1,2,E005,Reservation,17
9481,2022-01-28,Dinner,10,5,E005,Reservation,21
9482,2022-01-28,Dinner,16,1,E007,Walk-in,21
9483,2022-01-28,Dinner,13,3,E011,Reservation,18
9484,2022-01-28,Dinner,6,2,E005,Walk-in,21
9485,2022-01-28,Dinner,3,2,E011,Reservation,18
9486,2022-01-28,Dinner,12,4,E005,Reservation,19
9487,2022-01-28,Dinner,12,1,E007,Walk-in,21
9488,2022-01-28,Dinner,12,2,E009,Walk-in,17
9489,2022-01-28,Dinner,15,2,E006,Reservation,20
9490,2022-01-28,Dinner,3,1,E006,Walk-in,19
9491,2022-01-28,Dinner,5,2,E007,Reservation,21
9492,2022-01-28,Dinner,11,2,E007,Reservation,17
9493,2022-01-29,Dinner,4,5,E005,Reservation,17
9494,2022-01-29,Dinner,11,1,E009,Walk-in,17
9495,2022-01-29,Dinner,3,1,E007,Reservation,21
9496,2022-01-29,Dinner,10,2,E011,Walk-in,17
9497,2022-01-29,Dinner,13,4,E005,Walk-in,18
9498,2022-01-29,Dinner,2,3,E005,Reservation,19
9499,2022-01-29,Dinner,14,2,E006,Reservation,18
9500,2022-01-29,Dinner,3,2,E005,Reservation,21
9501,2022-01-29,Dinner,4,2,E005,Walk-in,19
9502,2022-01-29,Dinner,1,2,E011,Reservation,19
9503,2022-01-29,Dinner,5,1,E005,Walk-in,19
9504,2022-01-29,Dinner,8,2,E006,Reservation,21
9505,2022-01-29,Dinner,3,3,E011,Walk-in,17
9506,2022-01-29,Dinner,2,2,E006,Reservation,17
9507,2022-01-29,Dinner,5,4,E009,Reservation,17
9508,2022-01-29,Dinner,7,5,E001,Reservation,18
9509,2022-01-29,Dinner,5,2,E011,Reservation,20
9510,2022-01-29,Dinner,14,4,E007,Reservation,19
9511,2022-01-30,Dinner,15,2,E007,Reservation,20
9512,2022-01-30,Dinner,5,3,E006,Reservation,17
9513,2022-01-30,Dinner,12,4,E006,Reservation,18
9514,2022-01-30,Dinner,12,3,E011,Walk-in,18
9515,2022-01-30,Dinner,9,6,E011,Walk-in,18
9516,2022-01-30,Dinner,11,2,E011,Reservation,17
9517,2022-01-30,Dinner,10,2,E006,Walk-in,20
9518,2022-01-30,Dinner,11,4,E011,Reservation,21
9519,2022-01-30,Dinner,3,2,E007,Walk-in,20
9520,2022-01-30,Dinner,7,1,E009,Reservation,17
9521,2022-01-30,Dinner,11,3,E007,Walk-in,20
9522,2022-01-30,Dinner,6,2,E001,Reservation,19
9523,2022-01-30,Dinner,16,2,E011,Reservation,19
9524,2022-01-30,Dinner,4,2,E009,Walk-in,19
9525,2022-01-30,Dinner,7,2,E009,Walk-in,18
9526,2022-01-30,Dinner,11,4,E011,Reservation,19
9527,2022-01-30,Dinner,14,4,E005,Walk-in,20
9528,2022-01-30,Dinner,15,4,E009,Reservation,20
9529,2022-01-30,Dinner,2,2,E011,Walk-in,20
9530,2022-02-01,Lunch,6,2,E009,Reservation,13
9531,2022-02-01,Lunch,1,4,E006,Reservation,13
9532,2022-02-01,Lunch,5,1,E006,Reservation,12
9533,2022-02-01,Lunch,8,3,E006,Reservation,14
9534,2022-02-01,Lunch,4,4,E009,Reservation,14
9535,2022-02-01,Lunch,6,1,E005,Reservation,13
9536,2022-02-01,Lunch,4,2,E009,Walk-in,12
9537,2022-02-01,Dinner,6,3,E009,Walk-in,18
9538,2022-02-01,Dinner,13,4,E006,Walk-in,18
9539,2022-02-01,Dinner,4,4,E006,Walk-in,17
9540,2022-02-01,Dinner,1,4,E006,Walk-in,21
9541,2022-02-01,Dinner,4,6,E011,Reservation,21
9542,2022-02-01,Dinner,10,2,E011,Walk-in,20
9543,2022-02-01,Dinner,11,6,E009,Reservation,19
9544,2022-02-01,Dinner,11,4,E007,Reservation,18
9545,2022-02-01,Dinner,7,2,E011,Reservation,18
9546,2022-02-01,Dinner,3,2,E011,Reservation,20
9547,2022-02-01,Dinner,16,2,E009,Reservation,20
9548,2022-02-02,Lunch,2,2,E011,Reservation,13
9549,2022-02-02,Lunch,10,3,E011,Reservation,14
9550,2022-02-02,Lunch,3,3,E011,Walk-in,13
9551,2022-02-02,Lunch,6,4,E011,Reservation,11
9552,2022-02-02,Lunch,4,1,E006,Reservation,13
9553,2022-02-02,Lunch,12,3,E011,Reservation,12
9554,2022-02-02,Lunch,8,3,E005,Reservation,12
9555,2022-02-02,Lunch,9,2,E009,Walk-in,12
9556,2022-02-02,Lunch,1,3,E011,Walk-in,13
9557,2022-02-02,Dinner,3,3,E009,Walk-in,20
9558,2022-02-02,Dinner,12,3,E007,Reservation,19
9559,2022-02-02,Dinner,10,4,E005,Walk-in,19
9560,2022-02-02,Dinner,1,1,E011,Reservation,20
9561,2022-02-02,Dinner,13,3,E005,Reservation,19
9562,2022-02-02,Dinner,1,3,E009,Walk-in,20
9563,2022-02-02,Dinner,14,3,E007,Walk-in,21
9564,2022-02-02,Dinner,7,2,E006,Walk-in,18
9565,2022-02-02,Dinner,1,2,E006,Reservation,18
9566,2022-02-02,Dinner,5,4,E009,Walk-in,18
9567,2022-02-02,Dinner,7,2,E009,Reservation,20
9568,2022-02-02,Dinner,10,6,E009,Reservation,18
9569,2022-02-03,Lunch,8,6,E007,Reservation,13
9570,2022-02-03,Lunch,4,4,E011,Walk-in,14
9571,2022-02-03,Lunch,10,3,E006,Reservation,11
9572,2022-02-03,Lunch,16,2,E011,Reservation,14
9573,2022-02-03,Lunch,14,1,E009,Walk-in,12
9574,2022-02-03,Lunch,11,4,E005,Reservation,11
9575,2022-02-03,Lunch,2,2,E005,Reservation,11
9576,2022-02-03,Lunch,13,3,E011,Walk-in,13
9577,2022-02-03,Dinner,9,5,E006,Walk-in,17
9578,2022-02-03,Dinner,14,4,E009,Reservation,18
9579,2022-02-03,Dinner,16,3,E006,Walk-in,20
9580,2022-02-03,Dinner,16,5,E006,Reservation,19
9581,2022-02-03,Dinner,6,2,E005,Walk-in,18
9582,2022-02-03,Dinner,4,2,E007,Walk-in,18
9583,2022-02-03,Dinner,1,2,E007,Walk-in,18
9584,2022-02-03,Dinner,13,3,E009,Reservation,18
9585,2022-02-03,Dinner,10,6,E009,Reservation,17
9586,2022-02-03,Dinner,8,6,E005,Walk-in,18
9587,2022-02-03,Dinner,9,3,E011,Reservation,20
9588,2022-02-04,Lunch,5,2,E006,Walk-in,13
9589,2022-02-04,Lunch,2,2,E011,Walk-in,12
9590,2022-02-04,Lunch,16,2,E005,Reservation,13
9591,2022-02-04,Lunch,6,4,E009,Reservation,12
9592,2022-02-04,Lunch,1,4,E005,Reservation,12
9593,2022-02-04,Lunch,13,2,E007,Walk-in,11
9594,2022-02-04,Lunch,4,3,E005,Walk-in,14
9595,2022-02-04,Lunch,5,2,E007,Reservation,14
9596,2022-02-04,Dinner,1,4,E001,Reservation,18
9597,2022-02-04,Dinner,3,3,E011,Reservation,21
9598,2022-02-04,Dinner,15,4,E001,Reservation,20
9599,2022-02-04,Dinner,11,4,E007,Reservation,21
9600,2022-02-04,Dinner,14,4,E007,Reservation,18
9601,2022-02-04,Dinner,3,3,E009,Reservation,20
9602,2022-02-04,Dinner,2,3,E005,Reservation,20
9603,2022-02-04,Dinner,4,2,E009,Reservation,18
9604,2022-02-04,Dinner,16,5,E005,Walk-in,19
9605,2022-02-04,Dinner,15,6,E007,Walk-in,19
9606,2022-02-04,Dinner,12,5,E007,Reservation,17
9607,2022-02-04,Dinner,5,2,E001,Walk-in,21
9608,2022-02-04,Dinner,13,3,E005,Walk-in,20
9609,2022-02-04,Dinner,13,2,E009,Reservation,20
9610,2022-02-04,Dinner,7,2,E007,Reservation,19
9611,2022-02-04,Dinner,12,2,E006,Reservation,21
9612,2022-02-04,Dinner,13,4,E005,Reservation,20
9613,2022-02-04,Dinner,11,2,E007,Walk-in,20
9614,2022-02-05,Dinner,2,6,E011,Reservation,21
9615,2022-02-05,Dinner,15,1,E011,Reservation,20
9616,2022-02-05,Dinner,14,2,E001,Reservation,21
9617,2022-02-05,Dinner,8,4,E006,Reservation,20
9618,2022-02-05,Dinner,14,2,E006,Reservation,19
9619,2022-02-05,Dinner,4,2,E011,Reservation,20
9620,2022-02-05,Dinner,3,4,E011,Reservation,21
9621,2022-02-05,Dinner,5,2,E009,Reservation,19
9622,2022-02-05,Dinner,1,2,E006,Reservation,18
9623,2022-02-05,Dinner,2,5,E009,Walk-in,21
9624,2022-02-05,Dinner,1,4,E006,Walk-in,17
9625,2022-02-05,Dinner,11,1,E006,Walk-in,18
9626,2022-02-05,Dinner,3,4,E007,Reservation,21
9627,2022-02-05,Dinner,3,6,E007,Walk-in,21
9628,2022-02-05,Dinner,5,2,E005,Reservation,20
9629,2022-02-05,Dinner,2,4,E006,Reservation,20
9630,2022-02-05,Dinner,13,4,E011,Reservation,17
9631,2022-02-05,Dinner,4,4,E009,Walk-in,19
9632,2022-02-06,Dinner,3,2,E011,Reservation,17
9633,2022-02-06,Dinner,4,3,E011,Walk-in,17
9634,2022-02-06,Dinner,7,3,E011,Reservation,17
9635,2022-02-06,Dinner,11,4,E011,Reservation,17
9636,2022-02-06,Dinner,1,4,E005,Walk-in,18
9637,2022-02-06,Dinner,2,2,E009,Reservation,17
9638,2022-02-06,Dinner,10,1,E006,Walk-in,20
9639,2022-02-06,Dinner,7,4,E009,Reservation,19
9640,2022-02-06,Dinner,12,3,E009,Walk-in,19
9641,2022-02-06,Dinner,5,3,E006,Reservation,21
9642,2022-02-06,Dinner,2,2,E006,Walk-in,18
9643,2022-02-06,Dinner,3,3,E007,Walk-in,20
9644,2022-02-06,Dinner,11,1,E007,Reservation,19
9645,2022-02-06,Dinner,8,6,E007,Reservation,19
9646,2022-02-06,Dinner,15,4,E011,Reservation,17
9647,2022-02-06,Dinner,8,4,E006,Reservation,18
9648,2022-02-06,Dinner,8,2,E007,Walk-in,18
9649,2022-02-06,Dinner,9,3,E006,Reservation,18
9650,2022-02-06,Dinner,13,3,E007,Reservation,17
9651,2022-02-06,Dinner,3,2,E006,Reservation,21
9652,2022-02-06,Dinner,16,6,E005,Walk-in,21
9653,2022-02-06,Dinner,9,4,E001,Reservation,17
9654,2022-02-08,Lunch,2,4,E011,Reservation,11
9655,2022-02-08,Lunch,3,2,E011,Walk-in,14
9656,2022-02-08,Lunch,3,1,E007,Walk-in,11
9657,2022-02-08,Lunch,14,3,E006,Reservation,14
9658,2022-02-08,Lunch,2,1,E007,Reservation,14
9659,2022-02-08,Lunch,13,2,E009,Reservation,13
9660,2022-02-08,Lunch,9,6,E005,Reservation,14
9661,2022-02-08,Lunch,10,2,E007,Reservation,12
9662,2022-02-08,Dinner,12,3,E005,Reservation,18
9663,2022-02-08,Dinner,14,3,E001,Reservation,19
9664,2022-02-08,Dinner,16,4,E006,Walk-in,21
9665,2022-02-08,Dinner,5,3,E011,Reservation,19
9666,2022-02-08,Dinner,1,2,E007,Walk-in,17
9667,2022-02-08,Dinner,2,3,E011,Reservation,19
9668,2022-02-08,Dinner,13,4,E011,Reservation,17
9669,2022-02-08,Dinner,16,3,E006,Reservation,18
9670,2022-02-08,Dinner,13,2,E009,Walk-in,21
9671,2022-02-08,Dinner,8,5,E006,Reservation,20
9672,2022-02-08,Dinner,9,4,E011,Reservation,17
9673,2022-02-08,Dinner,15,1,E006,Walk-in,18
9674,2022-02-09,Lunch,10,3,E009,Walk-in,13
9675,2022-02-09,Lunch,9,3,E005,Reservation,12
9676,2022-02-09,Lunch,2,2,E005,Reservation,13
9677,2022-02-09,Lunch,13,3,E007,Reservation,14
9678,2022-02-09,Lunch,2,4,E007,Reservation,12
9679,2022-02-09,Lunch,8,2,E007,Reservation,11
9680,2022-02-09,Lunch,16,4,E005,Walk-in,11
9681,2022-02-09,Dinner,13,4,E005,Walk-in,21
9682,2022-02-09,Dinner,5,2,E001,Reservation,17
9683,2022-02-09,Dinner,14,6,E007,Walk-in,18
9684,2022-02-09,Dinner,2,3,E011,Reservation,21
9685,2022-02-09,Dinner,14,3,E011,Walk-in,19
9686,2022-02-09,Dinner,4,3,E006,Reservation,21
9687,2022-02-09,Dinner,1,3,E006,Reservation,19
9688,2022-02-09,Dinner,13,2,E011,Reservation,20
9689,2022-02-09,Dinner,1,4,E005,Reservation,17
9690,2022-02-09,Dinner,11,3,E005,Reservation,19
9691,2022-02-09,Dinner,8,4,E011,Walk-in,20
9692,2022-02-10,Lunch,2,3,E011,Reservation,12
9693,2022-02-10,Lunch,10,2,E005,Walk-in,12
9694,2022-02-10,Lunch,12,2,E007,Reservation,12
9695,2022-02-10,Lunch,4,2,E007,Walk-in,13
9696,2022-02-10,Lunch,12,6,E006,Reservation,14
9697,2022-02-10,Lunch,10,3,E005,Walk-in,12
9698,2022-02-10,Lunch,2,4,E011,Reservation,12
9699,2022-02-10,Lunch,11,3,E009,Reservation,11
9700,2022-02-10,Lunch,6,2,E011,Reservation,12
9701,2022-02-10,Dinner,16,6,E011,Reservation,17
9702,2022-02-10,Dinner,15,3,E007,Reservation,19
9703,2022-02-10,Dinner,4,2,E006,Walk-in,17
9704,2022-02-10,Dinner,1,1,E009,Walk-in,21
9705,2022-02-10,Dinner,4,4,E005,Reservation,20
9706,2022-02-10,Dinner,4,2,E009,Walk-in,19
9707,2022-02-10,Dinner,6,3,E007,Reservation,19
9708,2022-02-10,Dinner,8,4,E009,Walk-in,17
9709,2022-02-10,Dinner,9,2,E006,Reservation,19
9710,2022-02-10,Dinner,7,4,E005,Reservation,20
9711,2022-02-10,Dinner,6,4,E005,Reservation,21
9712,2022-02-10,Dinner,5,2,E005,Reservation,21
9713,2022-02-10,Dinner,13,2,E009,Reservation,21
9714,2022-02-11,Lunch,13,2,E006,Reservation,13
9715,2022-02-11,Lunch,11,2,E006,Walk-in,13
9716,2022-02-11,Lunch,4,4,E005,Walk-in,11
9717,2022-02-11,Lunch,15,2,E007,Reservation,14
9718,2022-02-11,Lunch,9,2,E007,Reservation,14
9719,2022-02-11,Lunch,8,3,E009,Walk-in,14
9720,2022-02-11,Lunch,12,2,E009,Reservation,14
9721,2022-02-11,Dinner,7,2,E009,Reservation,17
9722,2022-02-11,Dinner,16,4,E009,Walk-in,19
9723,2022-02-11,Dinner,14,2,E011,Reservation,18
9724,2022-02-11,Dinner,1,4,E001,Reservation,20
9725,2022-02-11,Dinner,13,3,E011,Walk-in,17
9726,2022-02-11,Dinner,13,1,E009,Reservation,18
9727,2022-02-11,Dinner,6,5,E011,Walk-in,20
9728,2022-02-11,Dinner,4,2,E011,Reservation,18
9729,2022-02-11,Dinner,4,2,E006,Walk-in,20
9730,2022-02-11,Dinner,4,5,E009,Walk-in,19
9731,2022-02-11,Dinner,13,4,E009,Reservation,18
9732,2022-02-11,Dinner,13,1,E007,Reservation,21
9733,2022-02-11,Dinner,1,2,E011,Reservation,21
9734,2022-02-11,Dinner,8,2,E005,Walk-in,20
9735,2022-02-11,Dinner,1,2,E007,Reservation,21
9736,2022-02-11,Dinner,3,6,E006,Walk-in,17
9737,2022-02-11,Dinner,6,5,E009,Reservation,19
9738,2022-02-12,Dinner,5,2,E006,Reservation,21
9739,2022-02-12,Dinner,7,5,E005,Walk-in,19
9740,2022-02-12,Dinner,8,4,E009,Walk-in,19
9741,2022-02-12,Dinner,6,3,E006,Walk-in,21
9742,2022-02-12,Dinner,13,5,E007,Reservation,17
9743,2022-02-12,Dinner,4,4,E006,Walk-in,21
9744,2022-02-12,Dinner,7,3,E005,Reservation,17
9745,2022-02-12,Dinner,13,4,E006,Reservation,20
9746,2022-02-12,Dinner,2,5,E006,Walk-in,19
9747,2022-02-12,Dinner,7,2,E007,Reservation,19
9748,2022-02-12,Dinner,4,4,E009,Reservation,21
9749,2022-02-12,Dinner,16,4,E009,Walk-in,18
9750,2022-02-12,Dinner,3,4,E011,Reservation,17
9751,2022-02-12,Dinner,14,2,E007,Reservation,17
9752,2022-02-12,Dinner,15,2,E005,Walk-in,20
9753,2022-02-12,Dinner,11,2,E011,Reservation,19
9754,2022-02-12,Dinner,8,4,E009,Reservation,18
9755,2022-02-12,Dinner,12,2,E011,Walk-in,21
9756,2022-02-12,Dinner,13,4,E006,Reservation,20
9757,2022-02-13,Dinner,6,2,E006,Reservation,18
9758,2022-02-13,Dinner,2,1,E007,Reservation,19
9759,2022-02-13,Dinner,10,5,E005,Reservation,19
9760,2022-02-13,Dinner,9,4,E011,Walk-in,19
9761,2022-02-13,Dinner,4,2,E011,Reservation,20
9762,2022-02-13,Dinner,7,2,E005,Reservation,20
9763,2022-02-13,Dinner,14,3,E009,Reservation,18
9764,2022-02-13,Dinner,3,2,E005,Reservation,20
9765,2022-02-13,Dinner,16,4,E009,Reservation,20
9766,2022-02-13,Dinner,16,2,E006,Reservation,20
9767,2022-02-13,Dinner,4,4,E006,Reservation,20
9768,2022-02-13,Dinner,8,2,E001,Reservation,18
9769,2022-02-13,Dinner,10,2,E009,Reservation,21
9770,2022-02-13,Dinner,16,3,E009,Reservation,18
9771,2022-02-13,Dinner,12,5,E009,Walk-in,17
9772,2022-02-15,Lunch,9,2,E001,Reservation,14
9773,2022-02-15,Lunch,12,4,E009,Walk-in,14
9774,2022-02-15,Lunch,13,2,E011,Reservation,12
9775,2022-02-15,Lunch,1,6,E009,Walk-in,14
9776,2022-02-15,Lunch,6,4,E007,Walk-in,14
9777,2022-02-15,Lunch,16,4,E005,Walk-in,14
9778,2022-02-15,Lunch,2,4,E006,Reservation,12
9779,2022-02-15,Dinner,4,3,E011,Reservation,20
9780,2022-02-15,Dinner,9,2,E011,Reservation,17
9781,2022-02-15,Dinner,13,3,E011,Reservation,20
9782,2022-02-15,Dinner,10,2,E009,Reservation,19
9783,2022-02-15,Dinner,10,1,E007,Reservation,21
9784,2022-02-15,Dinner,3,3,E006,Walk-in,20
9785,2022-02-15,Dinner,10,2,E007,Walk-in,19
9786,2022-02-15,Dinner,10,3,E011,Reservation,18
9787,2022-02-15,Dinner,13,4,E006,Reservation,21
9788,2022-02-15,Dinner,11,2,E001,Reservation,18
9789,2022-02-16,Lunch,1,1,E005,Reservation,11
9790,2022-02-16,Lunch,3,4,E001,Walk-in,12
9791,2022-02-16,Lunch,7,2,E011,Reservation,11
9792,2022-02-16,Lunch,11,4,E006,Reservation,13
9793,2022-02-16,Lunch,5,1,E009,Reservation,12
9794,2022-02-16,Lunch,16,3,E009,Walk-in,12
9795,2022-02-16,Lunch,4,2,E007,Reservation,12
9796,2022-02-16,Lunch,12,2,E001,Reservation,12
9797,2022-02-16,Dinner,11,2,E005,Walk-in,17
9798,2022-02-16,Dinner,7,4,E007,Walk-in,18
9799,2022-02-16,Dinner,10,2,E006,Reservation,21
9800,2022-02-16,Dinner,7,6,E007,Reservation,18
9801,2022-02-16,Dinner,3,2,E009,Walk-in,21
9802,2022-02-16,Dinner,6,2,E009,Reservation,21
9803,2022-02-16,Dinner,4,4,E011,Walk-in,21
9804,2022-02-16,Dinner,10,4,E007,Reservation,19
9805,2022-02-16,Dinner,7,6,E009,Reservation,18
9806,2022-02-16,Dinner,14,2,E006,Walk-in,20
9807,2022-02-16,Dinner,1,2,E006,Walk-in,18
9808,2022-02-16,Dinner,10,5,E006,Reservation,20
9809,2022-02-17,Lunch,8,3,E005,Reservation,12
9810,2022-02-17,Lunch,1,6,E006,Walk-in,14
9811,2022-02-17,Lunch,14,1,E009,Walk-in,11
9812,2022-02-17,Lunch,12,2,E007,Walk-in,11
9813,2022-02-17,Lunch,4,4,E007,Reservation,11
9814,2022-02-17,Lunch,9,3,E007,Walk-in,12
9815,2022-02-17,Lunch,15,2,E009,Walk-in,11
9816,2022-02-17,Lunch,11,3,E005,Reservation,13
9817,2022-02-17,Lunch,1,5,E001,Reservation,12
9818,2022-02-17,Dinner,15,5,E007,Reservation,19
9819,2022-02-17,Dinner,1,4,E007,Reservation,21
9820,2022-02-17,Dinner,11,3,E007,Reservation,20
9821,2022-02-17,Dinner,2,2,E006,Reservation,21
9822,2022-02-17,Dinner,13,6,E006,Reservation,17
9823,2022-02-17,Dinner,4,2,E011,Reservation,17
9824,2022-02-17,Dinner,6,3,E006,Reservation,19
9825,2022-02-17,Dinner,4,2,E009,Walk-in,17
9826,2022-02-17,Dinner,15,3,E009,Walk-in,17
9827,2022-02-17,Dinner,11,2,E007,Walk-in,18
9828,2022-02-17,Dinner,9,3,E001,Reservation,21
9829,2022-02-17,Dinner,11,3,E005,Walk-in,19
9830,2022-02-17,Dinner,4,2,E011,Walk-in,17
9831,2022-02-18,Lunch,7,2,E011,Reservation,11
9832,2022-02-18,Lunch,3,3,E009,Reservation,13
9833,2022-02-18,Lunch,2,2,E009,Walk-in,11
9834,2022-02-18,Lunch,7,4,E009,Walk-in,11
9835,2022-02-18,Lunch,14,4,E007,Walk-in,12
9836,2022-02-18,Lunch,10,1,E007,Walk-in,13
9837,2022-02-18,Lunch,1,4,E005,Reservation,11
9838,2022-02-18,Lunch,9,4,E009,Reservation,12
9839,2022-02-18,Dinner,9,2,E009,Reservation,21
9840,2022-02-18,Dinner,15,2,E011,Walk-in,19
9841,2022-02-18,Dinner,10,3,E009,Walk-in,17
9842,2022-02-18,Dinner,16,2,E011,Reservation,21
9843,2022-02-18,Dinner,13,4,E005,Walk-in,21
9844,2022-02-18,Dinner,13,2,E001,Reservation,21
9845,2022-02-18,Dinner,16,1,E011,Reservation,17
9846,2022-02-18,Dinner,14,4,E006,Reservation,18
9847,2022-02-18,Dinner,11,4,E005,Reservation,18
9848,2022-02-18,Dinner,7,2,E006,Walk-in,18
9849,2022-02-18,Dinner,10,2,E005,Walk-in,18
9850,2022-02-18,Dinner,12,4,E005,Walk-in,20
9851,2022-02-18,Dinner,7,4,E007,Reservation,17
9852,2022-02-18,Dinner,11,2,E009,Reservation,20
9853,2022-02-18,Dinner,12,2,E011,Reservation,20
9854,2022-02-18,Dinner,7,3,E009,Walk-in,17
9855,2022-02-18,Dinner,14,4,E011,Reservation,17
9856,2022-02-18,Dinner,8,6,E007,Reservation,19
9857,2022-02-18,Dinner,8,4,E009,Walk-in,19
9858,2022-02-19,Dinner,10,3,E005,Walk-in,18
9859,2022-02-19,Dinner,12,1,E005,Reservation,21
9860,2022-02-19,Dinner,9,1,E006,Walk-in,20
9861,2022-02-19,Dinner,6,5,E006,Walk-in,17
9862,2022-02-19,Dinner,1,2,E006,Walk-in,17
9863,2022-02-19,Dinner,8,2,E007,Reservation,19
9864,2022-02-19,Dinner,2,3,E007,Reservation,17
9865,2022-02-19,Dinner,13,5,E005,Walk-in,18
9866,2022-02-19,Dinner,4,2,E007,Reservation,18
9867,2022-02-19,Dinner,9,5,E006,Walk-in,17
9868,2022-02-19,Dinner,10,4,E006,Reservation,20
9869,2022-02-19,Dinner,14,2,E005,Reservation,21
9870,2022-02-19,Dinner,13,2,E005,Walk-in,20
9871,2022-02-19,Dinner,7,2,E009,Walk-in,17
9872,2022-02-19,Dinner,12,4,E005,Reservation,21
9873,2022-02-19,Dinner,1,3,E009,Walk-in,20
9874,2022-02-19,Dinner,10,4,E011,Reservation,20
9875,2022-02-19,Dinner,4,2,E007,Reservation,21
9876,2022-02-19,Dinner,7,2,E005,Walk-in,18
9877,2022-02-20,Dinner,13,2,E005,Reservation,17
9878,2022-02-20,Dinner,9,4,E005,Walk-in,19
9879,2022-02-20,Dinner,12,5,E006,Walk-in,18
9880,2022-02-20,Dinner,12,3,E007,Reservation,19
9881,2022-02-20,Dinner,13,2,E011,Reservation,19
9882,2022-02-20,Dinner,9,4,E001,Reservation,18
9883,2022-02-20,Dinner,3,1,E009,Reservation,17
9884,2022-02-20,Dinner,7,6,E005,Reservation,20
9885,2022-02-20,Dinner,2,6,E011,Reservation,19
9886,2022-02-20,Dinner,2,5,E011,Reservation,21
9887,2022-02-20,Dinner,12,2,E009,Walk-in,18
9888,2022-02-20,Dinner,7,4,E009,Walk-in,19
9889,2022-02-20,Dinner,9,2,E005,Walk-in,18
9890,2022-02-20,Dinner,16,2,E006,Reservation,19
9891,2022-02-20,Dinner,14,3,E005,Reservation,20
9892,2022-02-20,Dinner,2,2,E007,Reservation,19
9893,2022-02-20,Dinner,12,4,E011,Reservation,17
9894,2022-02-20,Dinner,7,3,E007,Reservation,18
9895,2022-02-22,Lunch,4,4,E009,Reservation,14
9896,2022-02-22,Lunch,11,2,E007,Reservation,14
9897,2022-02-22,Lunch,4,4,E006,Reservation,12
9898,2022-02-22,Lunch,13,3,E009,Walk-in,13
9899,2022-02-22,Lunch,11,2,E006,Reservation,12
9900,2022-02-22,Lunch,13,1,E011,Walk-in,11
9901,2022-02-22,Lunch,10,3,E007,Reservation,11
9902,2022-02-22,Dinner,7,4,E009,Walk-in,18
9903,2022-02-22,Dinner,14,3,E001,Reservation,21
9904,2022-02-22,Dinner,10,2,E011,Reservation,18
9905,2022-02-22,Dinner,8,2,E007,Reservation,18
9906,2022-02-22,Dinner,5,2,E007,Reservation,20
9907,2022-02-22,Dinner,8,6,E006,Walk-in,17
9908,2022-02-22,Dinner,8,2,E001,Reservation,17
9909,2022-02-22,Dinner,13,3,E005,Reservation,17
9910,2022-02-22,Dinner,6,2,E001,Reservation,19
9911,2022-02-22,Dinner,11,4,E011,Reservation,18
9912,2022-02-23,Lunch,5,3,E011,Reservation,14
9913,2022-02-23,Lunch,2,2,E009,Walk-in,14
9914,2022-02-23,Lunch,12,3,E009,Walk-in,12
9915,2022-02-23,Lunch,9,4,E005,Walk-in,11
9916,2022-02-23,Lunch,4,4,E007,Walk-in,14
9917,2022-02-23,Lunch,10,3,E009,Reservation,11
9918,2022-02-23,Lunch,4,4,E011,Reservation,12
9919,2022-02-23,Lunch,10,4,E011,Reservation,14
9920,2022-02-23,Dinner,8,6,E006,Reservation,19
9921,2022-02-23,Dinner,11,4,E005,Reservation,21
9922,2022-02-23,Dinner,10,3,E011,Walk-in,21
9923,2022-02-23,Dinner,14,2,E005,Reservation,17
9924,2022-02-23,Dinner,16,4,E009,Walk-in,17
9925,2022-02-23,Dinner,14,4,E011,Walk-in,19
9926,2022-02-23,Dinner,10,2,E001,Reservation,19
9927,2022-02-23,Dinner,8,3,E009,Walk-in,18
9928,2022-02-23,Dinner,11,2,E011,Walk-in,17
9929,2022-02-23,Dinner,11,2,E006,Reservation,17
9930,2022-02-23,Dinner,12,2,E007,Reservation,18
9931,2022-02-24,Lunch,6,3,E006,Walk-in,11
9932,2022-02-24,Lunch,9,2,E007,Walk-in,13
9933,2022-02-24,Lunch,10,2,E009,Reservation,12
9934,2022-02-24,Lunch,6,2,E001,Reservation,11
9935,2022-02-24,Lunch,3,5,E005,Reservation,12
9936,2022-02-24,Lunch,10,2,E005,Walk-in,13
9937,2022-02-24,Lunch,8,4,E006,Walk-in,13
9938,2022-02-24,Lunch,15,2,E006,Reservation,14
9939,2022-02-24,Dinner,8,2,E007,Reservation,20
9940,2022-02-24,Dinner,9,5,E009,Reservation,21
9941,2022-02-24,Dinner,8,3,E005,Reservation,19
9942,2022-02-24,Dinner,5,2,E006,Reservation,17
9943,2022-02-24,Dinner,1,4,E007,Reservation,17
9944,2022-02-24,Dinner,6,5,E011,Reservation,19
9945,2022-02-24,Dinner,1,3,E005,Reservation,19
9946,2022-02-24,Dinner,10,3,E011,Reservation,19
9947,2022-02-24,Dinner,15,3,E006,Reservation,19
9948,2022-02-24,Dinner,8,4,E006,Walk-in,20
