purchase_id,date,ingredient_category,supplier,qty,unit,unit_cost,total_cost
3344,2022-06-21,bread_pastry,Fresca Bakehouse LI,53,unit,2.2,111.55
3345,2022-06-21,paper_supplies,Restaurant Depot,1,case,55.0,52.76
3346,2022-06-24,fresh_produce,Island Fresh Farms,2,case,68.0,134.73
3347,2022-06-24,meat_poultry,Tri-State Meats Co.,45,lb,8.5,411.47
3348,2022-06-24,seafood,North Fork Seafood,16,lb,14.0,207.72
3349,2022-06-24,bread_pastry,Fresca Bakehouse LI,63,unit,2.2,138.02
3350,2022-06-28,fresh_produce,Island Fresh Farms,2,case,68.0,132.3
3351,2022-06-28,meat_poultry,Tri-State Meats Co.,34,lb,8.5,274.23
3352,2022-06-28,seafood,North Fork Seafood,20,lb,14.0,283.25
3353,2022-06-28,pasta_dry,DeCecco Imports,2,case,42.0,87.45
3354,2022-06-28,dairy_cheese,Murray's Cheese (wholesale),2,case,95.0,180.39
3355,2022-06-28,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,85.86
3356,2022-06-28,wine_inventory,Sherry-Lehmann Wine,2,case,180.0,368.17
3357,2022-06-28,beer_spirits,Republic National Dist.,2,case,140.0,289.99
3358,2022-06-28,bread_pastry,Fresca Bakehouse LI,66,unit,2.2,143.8
3359,2022-06-28,paper_supplies,Restaurant Depot,1,case,55.0,51.81
3360,2022-07-01,fresh_produce,Island Fresh Farms,3,case,68.0,213.9
3361,2022-07-01,meat_poultry,Tri-State Meats Co.,47,lb,8.5,396.98
3362,2022-07-01,seafood,North Fork Seafood,19,lb,14.0,266.22
3363,2022-07-01,bread_pastry,Fresca Bakehouse LI,67,unit,2.2,151.56
3364,2022-07-05,fresh_produce,Island Fresh Farms,3,case,68.0,205.82
3365,2022-07-05,meat_poultry,Tri-State Meats Co.,41,lb,8.5,370.92
3366,2022-07-05,seafood,North Fork Seafood,22,lb,14.0,306.99
3367,2022-07-05,pasta_dry,DeCecco Imports,2,case,42.0,87.84
3368,2022-07-05,dairy_cheese,Murray's Cheese (wholesale),1,case,95.0,94.11
3369,2022-07-05,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,91.84
3370,2022-07-05,wine_inventory,Sherry-Lehmann Wine,2,case,180.0,377.54
3371,2022-07-05,beer_spirits,Republic National Dist.,1,case,140.0,146.99
3372,2022-07-05,bread_pastry,Fresca Bakehouse LI,76,unit,2.2,170.79
3373,2022-07-05,paper_supplies,Restaurant Depot,1,case,55.0,52.98
3374,2022-07-08,fresh_produce,Island Fresh Farms,3,case,68.0,215.62
3375,2022-07-08,meat_poultry,Tri-State Meats Co.,38,lb,8.5,306.24
3376,2022-07-08,seafood,North Fork Seafood,23,lb,14.0,352.16
3377,2022-07-08,bread_pastry,Fresca Bakehouse LI,46,unit,2.2,102.13
3378,2022-07-12,fresh_produce,Island Fresh Farms,2,case,68.0,137.82
3379,2022-07-12,meat_poultry,Tri-State Meats Co.,36,lb,8.5,315.01
3380,2022-07-12,seafood,North Fork Seafood,25,lb,14.0,344.46
3381,2022-07-12,pasta_dry,DeCecco Imports,1,case,42.0,42.85
3382,2022-07-12,dairy_cheese,Murray's Cheese (wholesale),2,case,95.0,195.86
3383,2022-07-12,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,88.51
3384,2022-07-12,wine_inventory,Sherry-Lehmann Wine,3,case,180.0,539.38
3385,2022-07-12,beer_spirits,Republic National Dist.,1,case,140.0,143.64
3386,2022-07-12,bread_pastry,Fresca Bakehouse LI,62,unit,2.2,132.74
3387,2022-07-12,paper_supplies,Restaurant Depot,1,case,55.0,52.52
3388,2022-07-15,fresh_produce,Island Fresh Farms,3,case,68.0,213.31
3389,2022-07-15,meat_poultry,Tri-State Meats Co.,35,lb,8.5,278.07
3390,2022-07-15,seafood,North Fork Seafood,16,lb,14.0,212.9
3391,2022-07-15,bread_pastry,Fresca Bakehouse LI,68,unit,2.2,145.4
3392,2022-07-19,fresh_produce,Island Fresh Farms,2,case,68.0,138.14
3393,2022-07-19,meat_poultry,Tri-State Meats Co.,44,lb,8.5,382.28
3394,2022-07-19,seafood,North Fork Seafood,19,lb,14.0,256.19
3395,2022-07-19,pasta_dry,DeCecco Imports,2,case,42.0,82.26
3396,2022-07-19,dairy_cheese,Murray's Cheese (wholesale),1,case,95.0,93.77
3397,2022-07-19,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,89.59
3398,2022-07-19,wine_inventory,Sherry-Lehmann Wine,3,case,180.0,565.03
3399,2022-07-19,beer_spirits,Republic National Dist.,2,case,140.0,280.9
3400,2022-07-19,bread_pastry,Fresca Bakehouse LI,63,unit,2.2,137.24
3401,2022-07-19,paper_supplies,Restaurant Depot,1,case,55.0,54.94
3402,2022-07-22,fresh_produce,Island Fresh Farms,3,case,68.0,205.88
3403,2022-07-22,meat_poultry,Tri-State Meats Co.,42,lb,8.5,342.06
3404,2022-07-22,seafood,North Fork Seafood,14,lb,14.0,202.26
3405,2022-07-22,bread_pastry,Fresca Bakehouse LI,50,unit,2.2,103.68
3406,2022-07-26,fresh_produce,Island Fresh Farms,2,case,68.0,140.11
3407,2022-07-26,meat_poultry,Tri-State Meats Co.,30,lb,8.5,262.47
3408,2022-07-26,seafood,North Fork Seafood,21,lb,14.0,300.27
3409,2022-07-26,pasta_dry,DeCecco Imports,1,case,42.0,42.24
3410,2022-07-26,dairy_cheese,Murray's Cheese (wholesale),1,case,95.0,92.36
3411,2022-07-26,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,81.1
3412,2022-07-26,wine_inventory,Sherry-Lehmann Wine,2,case,180.0,371.38
3413,2022-07-26,beer_spirits,Republic National Dist.,2,case,140.0,272.55
3414,2022-07-26,bread_pastry,Fresca Bakehouse LI,72,unit,2.2,168.29
3415,2022-07-26,paper_supplies,Restaurant Depot,1,case,55.0,59.75
3416,2022-07-29,fresh_produce,Island Fresh Farms,2,case,68.0,135.27
3417,2022-07-29,meat_poultry,Tri-State Meats Co.,40,lb,8.5,353.51
3418,2022-07-29,seafood,North Fork Seafood,18,lb,14.0,260.8
3419,2022-07-29,bread_pastry,Fresca Bakehouse LI,62,unit,2.2,132.7
3420,2022-08-02,fresh_produce,Island Fresh Farms,3,case,68.0,211.78
3421,2022-08-02,meat_poultry,Tri-State Meats Co.,47,lb,8.5,431.94
3422,2022-08-02,seafood,North Fork Seafood,23,lb,14.0,334.79
3423,2022-08-02,pasta_dry,DeCecco Imports,2,case,42.0,84.74
3424,2022-08-02,dairy_cheese,Murray's Cheese (wholesale),2,case,95.0,191.58
3425,2022-08-02,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,88.0
3426,2022-08-02,wine_inventory,Sherry-Lehmann Wine,2,case,180.0,369.29
3427,2022-08-02,beer_spirits,Republic National Dist.,2,case,140.0,286.71
3428,2022-08-02,bread_pastry,Fresca Bakehouse LI,67,unit,2.2,138.77
3429,2022-08-02,paper_supplies,Restaurant Depot,1,case,55.0,57.66
3430,2022-08-05,fresh_produce,Island Fresh Farms,3,case,68.0,211.76
3431,2022-08-05,meat_poultry,Tri-State Meats Co.,40,lb,8.5,360.19
3432,2022-08-05,seafood,North Fork Seafood,22,lb,14.0,312.07
3433,2022-08-05,bread_pastry,Fresca Bakehouse LI,59,unit,2.2,125.87
3434,2022-08-09,fresh_produce,Island Fresh Farms,2,case,68.0,133.54
3435,2022-08-09,meat_poultry,Tri-State Meats Co.,49,lb,8.5,430.57
3436,2022-08-09,seafood,North Fork Seafood,20,lb,14.0,287.71
3437,2022-08-09,pasta_dry,DeCecco Imports,1,case,42.0,42.98
3438,2022-08-09,dairy_cheese,Murray's Cheese (wholesale),1,case,95.0,98.06
3439,2022-08-09,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,85.73
3440,2022-08-09,wine_inventory,Sherry-Lehmann Wine,3,case,180.0,530.73
3441,2022-08-09,beer_spirits,Republic National Dist.,2,case,140.0,283.07
3442,2022-08-09,bread_pastry,Fresca Bakehouse LI,64,unit,2.2,146.32
3443,2022-08-09,paper_supplies,Restaurant Depot,1,case,55.0,54.74
3444,2022-08-12,fresh_produce,Island Fresh Farms,3,case,68.0,213.23
3445,2022-08-12,meat_poultry,Tri-State Meats Co.,35,lb,8.5,297.2
3446,2022-08-12,seafood,North Fork Seafood,16,lb,14.0,229.67
3447,2022-08-12,bread_pastry,Fresca Bakehouse LI,55,unit,2.2,121.89
3448,2022-08-16,fresh_produce,Island Fresh Farms,2,case,68.0,142.21
3449,2022-08-16,meat_poultry,Tri-State Meats Co.,35,lb,8.5,306.64
3450,2022-08-16,seafood,North Fork Seafood,19,lb,14.0,261.21
3451,2022-08-16,pasta_dry,DeCecco Imports,2,case,42.0,87.72
3452,2022-08-16,dairy_cheese,Murray's Cheese (wholesale),2,case,95.0,187.13
3453,2022-08-16,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,89.52
3454,2022-08-16,wine_inventory,Sherry-Lehmann Wine,2,case,180.0,346.57
3455,2022-08-16,beer_spirits,Republic National Dist.,1,case,140.0,141.49
3456,2022-08-16,bread_pastry,Fresca Bakehouse LI,56,unit,2.2,126.6
3457,2022-08-16,paper_supplies,Restaurant Depot,1,case,55.0,58.0
3458,2022-08-19,fresh_produce,Island Fresh Farms,3,case,68.0,199.56
3459,2022-08-19,meat_poultry,Tri-State Meats Co.,48,lb,8.5,434.79
3460,2022-08-19,seafood,North Fork Seafood,22,lb,14.0,298.34
3461,2022-08-19,bread_pastry,Fresca Bakehouse LI,56,unit,2.2,123.21
3462,2022-08-23,fresh_produce,Island Fresh Farms,2,case,68.0,133.12
3463,2022-08-23,meat_poultry,Tri-State Meats Co.,33,lb,8.5,279.7
3464,2022-08-23,seafood,North Fork Seafood,19,lb,14.0,250.8
3465,2022-08-23,pasta_dry,DeCecco Imports,1,case,42.0,39.91
3466,2022-08-23,dairy_cheese,Murray's Cheese (wholesale),2,case,95.0,198.17
3467,2022-08-23,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,91.38
3468,2022-08-23,wine_inventory,Sherry-Lehmann Wine,2,case,180.0,377.18
3469,2022-08-23,beer_spirits,Republic National Dist.,2,case,140.0,269.56
3470,2022-08-23,bread_pastry,Fresca Bakehouse LI,61,unit,2.2,149.23
3471,2022-08-23,paper_supplies,Restaurant Depot,1,case,55.0,53.86
3472,2022-08-26,fresh_produce,Island Fresh Farms,2,case,68.0,130.32
3473,2022-08-26,meat_poultry,Tri-State Meats Co.,42,lb,8.5,365.76
3474,2022-08-26,seafood,North Fork Seafood,20,lb,14.0,279.6
3475,2022-08-26,bread_pastry,Fresca Bakehouse LI,59,unit,2.2,134.2
3476,2022-08-30,fresh_produce,Island Fresh Farms,2,case,68.0,135.59
3477,2022-08-30,meat_poultry,Tri-State Meats Co.,41,lb,8.5,346.43
3478,2022-08-30,seafood,North Fork Seafood,21,lb,14.0,299.14
3479,2022-08-30,pasta_dry,DeCecco Imports,1,case,42.0,44.27
3480,2022-08-30,dairy_cheese,Murray's Cheese (wholesale),2,case,95.0,189.04
3481,2022-08-30,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,90.32
3482,2022-08-30,wine_inventory,Sherry-Lehmann Wine,2,case,180.0,368.28
3483,2022-08-30,beer_spirits,Republic National Dist.,1,case,140.0,144.0
3484,2022-08-30,bread_pastry,Fresca Bakehouse LI,43,unit,2.2,90.45
3485,2022-08-30,paper_supplies,Restaurant Depot,1,case,55.0,55.18
3486,2022-09-02,fresh_produce,Island Fresh Farms,3,case,68.0,213.02
3487,2022-09-02,meat_poultry,Tri-State Meats Co.,34,lb,8.5,289.02
3488,2022-09-02,seafood,North Fork Seafood,18,lb,14.0,257.24
3489,2022-09-02,bread_pastry,Fresca Bakehouse LI,61,unit,2.2,135.22
3490,2022-09-06,fresh_produce,Island Fresh Farms,2,case,68.0,135.75
3491,2022-09-06,meat_poultry,Tri-State Meats Co.,38,lb,8.5,308.25
3492,2022-09-06,seafood,North Fork Seafood,15,lb,14.0,224.43
3493,2022-09-06,pasta_dry,DeCecco Imports,1,case,42.0,39.99
3494,2022-09-06,dairy_cheese,Murray's Cheese (wholesale),2,case,95.0,189.04
3495,2022-09-06,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,86.36
3496,2022-09-06,wine_inventory,Sherry-Lehmann Wine,2,case,180.0,353.92
3497,2022-09-06,beer_spirits,Republic National Dist.,2,case,140.0,282.3
3498,2022-09-06,bread_pastry,Fresca Bakehouse LI,68,unit,2.2,151.16
3499,2022-09-06,paper_supplies,Restaurant Depot,1,case,55.0,57.46
3500,2022-09-09,fresh_produce,Island Fresh Farms,3,case,68.0,201.83
3501,2022-09-09,meat_poultry,Tri-State Meats Co.,45,lb,8.5,378.19
3502,2022-09-09,seafood,North Fork Seafood,22,lb,14.0,310.37
3503,2022-09-09,bread_pastry,Fresca Bakehouse LI,65,unit,2.2,154.72
3504,2022-09-13,fresh_produce,Island Fresh Farms,3,case,68.0,202.14
3505,2022-09-13,meat_poultry,Tri-State Meats Co.,48,lb,8.5,413.33
3506,2022-09-13,seafood,North Fork Seafood,21,lb,14.0,292.88
3507,2022-09-13,pasta_dry,DeCecco Imports,1,case,42.0,44.21
3508,2022-09-13,dairy_cheese,Murray's Cheese (wholesale),2,case,95.0,189.74
3509,2022-09-13,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,87.84
3510,2022-09-13,wine_inventory,Sherry-Lehmann Wine,2,case,180.0,338.26
3511,2022-09-13,beer_spirits,Republic National Dist.,2,case,140.0,276.01
3512,2022-09-13,bread_pastry,Fresca Bakehouse LI,48,unit,2.2,102.56
3513,2022-09-13,paper_supplies,Restaurant Depot,1,case,55.0,55.14
3514,2022-09-16,fresh_produce,Island Fresh Farms,3,case,68.0,199.08
3515,2022-09-16,meat_poultry,Tri-State Meats Co.,36,lb,8.5,305.14
3516,2022-09-16,seafood,North Fork Seafood,17,lb,14.0,236.94
3517,2022-09-16,bread_pastry,Fresca Bakehouse LI,60,unit,2.2,142.07
3518,2022-09-20,fresh_produce,Island Fresh Farms,2,case,68.0,134.32
3519,2022-09-20,meat_poultry,Tri-State Meats Co.,41,lb,8.5,322.48
3520,2022-09-20,seafood,North Fork Seafood,20,lb,14.0,282.0
3521,2022-09-20,pasta_dry,DeCecco Imports,1,case,42.0,41.95
3522,2022-09-20,dairy_cheese,Murray's Cheese (wholesale),2,case,95.0,189.19
3523,2022-09-20,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,90.23
3524,2022-09-20,wine_inventory,Sherry-Lehmann Wine,3,case,180.0,552.03
3525,2022-09-20,beer_spirits,Republic National Dist.,1,case,140.0,144.14
3526,2022-09-20,bread_pastry,Fresca Bakehouse LI,61,unit,2.2,129.68
3527,2022-09-20,paper_supplies,Restaurant Depot,1,case,55.0,51.47
3528,2022-09-23,fresh_produce,Island Fresh Farms,3,case,68.0,205.84
3529,2022-09-23,meat_poultry,Tri-State Meats Co.,35,lb,8.5,298.52
3530,2022-09-23,seafood,North Fork Seafood,16,lb,14.0,225.52
3531,2022-09-23,bread_pastry,Fresca Bakehouse LI,55,unit,2.2,129.57
3532,2022-09-27,fresh_produce,Island Fresh Farms,2,case,68.0,133.45
3533,2022-09-27,meat_poultry,Tri-State Meats Co.,34,lb,8.5,292.82
3534,2022-09-27,seafood,North Fork Seafood,21,lb,14.0,303.75
3535,2022-09-27,pasta_dry,DeCecco Imports,2,case,42.0,79.35
3536,2022-09-27,dairy_cheese,Murray's Cheese (wholesale),2,case,95.0,190.88
3537,2022-09-27,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,92.18
3538,2022-09-27,wine_inventory,Sherry-Lehmann Wine,3,case,180.0,555.03
3539,2022-09-27,beer_spirits,Republic National Dist.,1,case,140.0,144.76
3540,2022-09-27,bread_pastry,Fresca Bakehouse LI,70,unit,2.2,151.85
3541,2022-09-27,paper_supplies,Restaurant Depot,1,case,55.0,57.79
3542,2022-09-30,fresh_produce,Island Fresh Farms,2,case,68.0,128.07
3543,2022-09-30,meat_poultry,Tri-State Meats Co.,34,lb,8.5,300.22
3544,2022-09-30,seafood,North Fork Seafood,17,lb,14.0,241.41
3545,2022-09-30,bread_pastry,Fresca Bakehouse LI,57,unit,2.2,130.81
3546,2022-10-04,fresh_produce,Island Fresh Farms,2,case,68.0,133.11
3547,2022-10-04,meat_poultry,Tri-State Meats Co.,38,lb,8.5,318.67
3548,2022-10-04,seafood,North Fork Seafood,23,lb,14.0,323.26
3549,2022-10-04,pasta_dry,DeCecco Imports,1,case,42.0,41.21
3550,2022-10-04,dairy_cheese,Murray's Cheese (wholesale),2,case,95.0,208.45
3551,2022-10-04,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,83.42
3552,2022-10-04,wine_inventory,Sherry-Lehmann Wine,2,case,180.0,371.39
3553,2022-10-04,beer_spirits,Republic National Dist.,1,case,140.0,141.82
3554,2022-10-04,bread_pastry,Fresca Bakehouse LI,58,unit,2.2,113.86
3555,2022-10-04,paper_supplies,Restaurant Depot,1,case,55.0,58.05
3556,2022-10-07,fresh_produce,Island Fresh Farms,3,case,68.0,199.0
3557,2022-10-07,meat_poultry,Tri-State Meats Co.,37,lb,8.5,333.08
3558,2022-10-07,seafood,North Fork Seafood,19,lb,14.0,275.69
3559,2022-10-07,bread_pastry,Fresca Bakehouse LI,63,unit,2.2,135.29
3560,2022-10-11,fresh_produce,Island Fresh Farms,3,case,68.0,201.57
3561,2022-10-11,meat_poultry,Tri-State Meats Co.,43,lb,8.5,385.38
3562,2022-10-11,seafood,North Fork Seafood,20,lb,14.0,276.64
3563,2022-10-11,pasta_dry,DeCecco Imports,1,case,42.0,44.49
3564,2022-10-11,dairy_cheese,Murray's Cheese (wholesale),1,case,95.0,91.48
3565,2022-10-11,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,89.85
3566,2022-10-11,wine_inventory,Sherry-Lehmann Wine,3,case,180.0,550.09
3567,2022-10-11,beer_spirits,Republic National Dist.,1,case,140.0,142.92
3568,2022-10-11,bread_pastry,Fresca Bakehouse LI,66,unit,2.2,148.72
3569,2022-10-11,paper_supplies,Restaurant Depot,1,case,55.0,54.59
3570,2022-10-14,fresh_produce,Island Fresh Farms,2,case,68.0,126.58
3571,2022-10-14,meat_poultry,Tri-State Meats Co.,33,lb,8.5,283.48
3572,2022-10-14,seafood,North Fork Seafood,21,lb,14.0,284.59
3573,2022-10-14,bread_pastry,Fresca Bakehouse LI,73,unit,2.2,166.1
3574,2022-10-18,fresh_produce,Island Fresh Farms,3,case,68.0,201.09
3575,2022-10-18,meat_poultry,Tri-State Meats Co.,37,lb,8.5,306.28
3576,2022-10-18,seafood,North Fork Seafood,14,lb,14.0,201.16
3577,2022-10-18,pasta_dry,DeCecco Imports,2,case,42.0,83.8
3578,2022-10-18,dairy_cheese,Murray's Cheese (wholesale),2,case,95.0,206.15
3579,2022-10-18,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,91.45
3580,2022-10-18,wine_inventory,Sherry-Lehmann Wine,3,case,180.0,516.97
3581,2022-10-18,beer_spirits,Republic National Dist.,1,case,140.0,144.22
3582,2022-10-18,bread_pastry,Fresca Bakehouse LI,59,unit,2.2,121.46
3583,2022-10-18,paper_supplies,Restaurant Depot,1,case,55.0,53.18
3584,2022-10-21,fresh_produce,Island Fresh Farms,2,case,68.0,131.34
3585,2022-10-21,meat_poultry,Tri-State Meats Co.,42,lb,8.5,384.22
3586,2022-10-21,seafood,North Fork Seafood,19,lb,14.0,260.7
3587,2022-10-21,bread_pastry,Fresca Bakehouse LI,58,unit,2.2,128.78
3588,2022-10-25,fresh_produce,Island Fresh Farms,2,case,68.0,128.68
3589,2022-10-25,meat_poultry,Tri-State Meats Co.,35,lb,8.5,286.09
3590,2022-10-25,seafood,North Fork Seafood,20,lb,14.0,276.94
3591,2022-10-25,pasta_dry,DeCecco Imports,1,case,42.0,41.67
3592,2022-10-25,dairy_cheese,Murray's Cheese (wholesale),1,case,95.0,93.38
3593,2022-10-25,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,87.59
3594,2022-10-25,wine_inventory,Sherry-Lehmann Wine,3,case,180.0,519.75
3595,2022-10-25,beer_spirits,Republic National Dist.,1,case,140.0,135.74
3596,2022-10-25,bread_pastry,Fresca Bakehouse LI,58,unit,2.2,129.59
3597,2022-10-25,paper_supplies,Restaurant Depot,1,case,55.0,53.13
3598,2022-10-28,fresh_produce,Island Fresh Farms,2,case,68.0,136.12
3599,2022-10-28,meat_poultry,Tri-State Meats Co.,42,lb,8.5,335.3
3600,2022-10-28,seafood,North Fork Seafood,21,lb,14.0,285.77
3601,2022-10-28,bread_pastry,Fresca Bakehouse LI,59,unit,2.2,126.99
3602,2022-11-01,fresh_produce,Island Fresh Farms,2,case,68.0,136.43
3603,2022-11-01,meat_poultry,Tri-State Meats Co.,41,lb,8.5,354.16
3604,2022-11-01,seafood,North Fork Seafood,16,lb,14.0,217.88
3605,2022-11-01,pasta_dry,DeCecco Imports,2,case,42.0,87.83
3606,2022-11-01,dairy_cheese,Murray's Cheese (wholesale),1,case,95.0,91.07
3607,2022-11-01,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,88.15
3608,2022-11-01,wine_inventory,Sherry-Lehmann Wine,2,case,180.0,348.76
3609,2022-11-01,beer_spirits,Republic National Dist.,2,case,140.0,266.89
3610,2022-11-01,bread_pastry,Fresca Bakehouse LI,55,unit,2.2,116.89
3611,2022-11-01,paper_supplies,Restaurant Depot,1,case,55.0,56.11
3612,2022-11-04,fresh_produce,Island Fresh Farms,3,case,68.0,212.01
3613,2022-11-04,meat_poultry,Tri-State Meats Co.,39,lb,8.5,329.5
3614,2022-11-04,seafood,North Fork Seafood,18,lb,14.0,250.31
3615,2022-11-04,bread_pastry,Fresca Bakehouse LI,62,unit,2.2,132.23
3616,2022-11-08,fresh_produce,Island Fresh Farms,2,case,68.0,135.35
3617,2022-11-08,meat_poultry,Tri-State Meats Co.,41,lb,8.5,322.03
3618,2022-11-08,seafood,North Fork Seafood,20,lb,14.0,287.03
3619,2022-11-08,pasta_dry,DeCecco Imports,2,case,42.0,82.44
3620,2022-11-08,dairy_cheese,Murray's Cheese (wholesale),1,case,95.0,85.6
3621,2022-11-08,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,94.35
3622,2022-11-08,wine_inventory,Sherry-Lehmann Wine,2,case,180.0,381.01
3623,2022-11-08,beer_spirits,Republic National Dist.,1,case,140.0,142.09
3624,2022-11-08,bread_pastry,Fresca Bakehouse LI,59,unit,2.2,130.84
3625,2022-11-08,paper_supplies,Restaurant Depot,1,case,55.0,52.04
3626,2022-11-11,fresh_produce,Island Fresh Farms,3,case,68.0,205.73
3627,2022-11-11,meat_poultry,Tri-State Meats Co.,45,lb,8.5,378.65
3628,2022-11-11,seafood,North Fork Seafood,19,lb,14.0,252.78
3629,2022-11-11,bread_pastry,Fresca Bakehouse LI,59,unit,2.2,132.08
3630,2022-11-15,fresh_produce,Island Fresh Farms,2,case,68.0,127.99
3631,2022-11-15,meat_poultry,Tri-State Meats Co.,42,lb,8.5,345.36
3632,2022-11-15,seafood,North Fork Seafood,19,lb,14.0,265.48
3633,2022-11-15,pasta_dry,DeCecco Imports,1,case,42.0,42.51
3634,2022-11-15,dairy_cheese,Murray's Cheese (wholesale),1,case,95.0,97.69
3635,2022-11-15,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,90.2
3636,2022-11-15,wine_inventory,Sherry-Lehmann Wine,2,case,180.0,341.59
3637,2022-11-15,beer_spirits,Republic National Dist.,2,case,140.0,273.17
3638,2022-11-15,bread_pastry,Fresca Bakehouse LI,56,unit,2.2,120.48
3639,2022-11-15,paper_supplies,Restaurant Depot,1,case,55.0,55.31
3640,2022-11-18,fresh_produce,Island Fresh Farms,3,case,68.0,202.9
3641,2022-11-18,meat_poultry,Tri-State Meats Co.,44,lb,8.5,373.59
3642,2022-11-18,seafood,North Fork Seafood,19,lb,14.0,262.86
3643,2022-11-18,bread_pastry,Fresca Bakehouse LI,63,unit,2.2,138.88
3644,2022-11-22,fresh_produce,Island Fresh Farms,2,case,68.0,128.52
3645,2022-11-22,meat_poultry,Tri-State Meats Co.,41,lb,8.5,369.25
3646,2022-11-22,seafood,North Fork Seafood,17,lb,14.0,233.18
3647,2022-11-22,pasta_dry,DeCecco Imports,1,case,42.0,43.14
3648,2022-11-22,dairy_cheese,Murray's Cheese (wholesale),2,case,95.0,211.65
3649,2022-11-22,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,87.53
3650,2022-11-22,wine_inventory,Sherry-Lehmann Wine,3,case,180.0,563.22
3651,2022-11-22,beer_spirits,Republic National Dist.,2,case,140.0,271.02
3652,2022-11-22,bread_pastry,Fresca Bakehouse LI,68,unit,2.2,158.14
3653,2022-11-22,paper_supplies,Restaurant Depot,1,case,55.0,58.75
3654,2022-11-25,fresh_produce,Island Fresh Farms,3,case,68.0,197.63
3655,2022-11-25,meat_poultry,Tri-State Meats Co.,42,lb,8.5,372.92
3656,2022-11-25,seafood,North Fork Seafood,18,lb,14.0,245.21
3657,2022-11-25,bread_pastry,Fresca Bakehouse LI,61,unit,2.2,129.43
3658,2022-11-29,fresh_produce,Island Fresh Farms,3,case,68.0,218.79
3659,2022-11-29,meat_poultry,Tri-State Meats Co.,44,lb,8.5,377.28
3660,2022-11-29,seafood,North Fork Seafood,21,lb,14.0,306.09
3661,2022-11-29,pasta_dry,DeCecco Imports,1,case,42.0,41.29
3662,2022-11-29,dairy_cheese,Murray's Cheese (wholesale),2,case,95.0,184.76
3663,2022-11-29,olive_oil_pantry,Liuzzi Italian Imports,1,case,88.0,91.17
3664,2022-11-29,wine_inventory,Sherry-Lehmann Wine,2,case,180.0,348.65
3665,2022-11-29,beer_spirits,Republic National Dist.,2,case,140.0,274.62
